Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,label,origin_group,nominal_p_threshold_used
gs_ind_0,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),31/228,0.0006082774339599552,0.013750189378951191,2.037527126969587,15.08764280066105,FAM89B;DAG1;ZC3H12A;PLAUR;WWC3;PTPRJ;MAPKBP1;IFI35;OTUD7B;BCL2;DEPDC5;TNFAIP3;CYLD;CARD8;SIRT1;CASC2;ARRB2;PIK3IP1;EPM2A;BCL2L2;TSSK6;SPRED1;NR1D1;TNFAIP8L1;WWC1;NOL3;PBLD;OTUD3;MAP2K3;PYCARD;CARD19,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Lymphocyte Migration (GO:2000403),6/16,0.0006321522732396634,0.01410911309598253,7.881996222288498,58.06178133529373,AIF1;JAM2;TMEM102;TNFRSF14;CCL5;PYCARD,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,DNA-templated Transcription (GO:0006351),28/199,0.0006328677360446734,0.01410911309598253,2.122291961076383,15.631208967820399,NFKB1;PKNOX1;KLF13;ZNF345;HSF2BP;POLR3GL;E2F1;NFKBIB;RRAGC;ARRB2;TEFM;GMEB2;TP53;TCEANC;IRF9;THAP1;TCEANC2;MNT;NR4A2;ELL3;MTERF4;TAF5;PIR;CREBL2;GTF2F2;NFE2L3;TOPORS;GTF2H5,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Apoptosis,22/142,0.0006337578024057488,0.01410911309598253,2.3830789788311413,17.54862110496062,NFKB1;PARP2;MAP3K5;GADD45B;ERN1;PIK3R1;PARP3;BCL2;TRADD;DFFB;PIK3R3;TP53;ITPR2;CASP7;PMAIP1;CTSS;MAP3K14;BAD;TNFSF10;EIF2AK3;BBC3;CTSO,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Endosome Size (GO:0051036),5/11,0.0006536509652327003,0.014206051040795399,10.771243686478877,78.98485180919383,SNAPIN;BLOC1S2;BORCS7;BORCS8;BORCS6,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Glycogen Metabolic Process (GO:0070873),5/11,0.0006536509652327003,0.014206051040795399,10.771243686478877,78.98485180919383,PPP1R3F;PPP1R3B;PPP1R3D;KHK;PPP1R3E,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Alcohol Biosynthetic Process (GO:1902930),5/11,0.0006536509652327003,0.014206051040795399,10.771243686478877,78.98485180919383,MBTPS2;ERLIN1;H6PD;DGKQ;CLCN2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,RNA Phosphodiester Bond Hydrolysis (GO:0090501),8/28,0.000655069430987784,0.014206051040795399,5.281371622972215,38.71651709520859,POP1;LACTB2;ZC3H12A;KHNYN;ZC3H12C;ERN1;ELAC1;NUDT16,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cellular Response To Peptide Hormone Stimulus (GO:0071375),16/89,0.0006574488231221101,0.014206051040795399,2.862959200113105,20.977313273208654,INSR;NR4A2;NFKB1;FOXO1;INSIG2;GPLD1;RHOQ;CAPN10;KAT2B;PIK3R1;CPEB2;TBC1D4;SYAP1;VAMP2;SELENOS;FER,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Vesicle-Mediated Transport (GO:0060627),16/89,0.0006574488231221101,0.014206051040795399,2.862959200113105,20.977313273208654,PLD1;SEPTIN1;RAB12;DENND10;FES;PACSIN1;RAB4A;RAB33B;TPCN2;RAB4B;ZFYVE16;LYSET;VAMP2;RUFY2;RAB3A;RAB3D,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),11/49,0.0006647913544840315,0.014225244128959275,3.8066278260905895,27.849431235963646,BCL2;BCL2L2;E2F1;IKBKE;TP53;HIC1;SIRT1;BCL3;MOAP1;PYCARD;TOPORS,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),11/49,0.0006647913544840315,0.014225244128959275,3.8066278260905895,27.849431235963646,HAVCR2;PTPN22;VSIR;TNFAIP3;GHRL;ZC3H12A;CD274;PTPN6;SYT11;SELENOS;NFKBIL1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Interleukin-8 Production (GO:0032677),15/81,0.0006943366967448018,0.014785681928749208,2.972114212088443,21.614859797701,OTUD7B;NOD1;ANXA4;PTPN22;TIRAP;RIGI;SYK;PTPRC;TLR6;BCL3;BCL10;PYCARD;MAPKBP1;TLR5;TLR1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,NAD Metabolic Process (GO:0019674),7/22,0.0006982990820882964,0.014798569008871203,6.16206762534007,44.778901615875895,ME1;KYNU;NMNAT1;KMO;NUDT12;NMRK1;NUDT17,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Intracellular Protein Transport (GO:0006886),40/322,0.0007072154487762503,0.014855818083772582,1.832851557616956,13.29582631801111,SLU7;RANGRF;TRIM23;STX6;RAB20;RAB22A;ARL6;ARL11;STX12;PICK1;MYO6;RABL3;DNAJC27;TBC1D13;KPNA5;TECPR2;SMURF1;IFT22;SYK;AP4E1;RAB43;STX7;AP1S3;APPL1;BAG3;RANBP6;UNC93B1;RAB23;RPGR;STK3;KIF13B;TSNARE1;AP4S1;TRAK2;STX8;ANKLE1;VPS37C;BCL3;RABL2A;IFT27,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),10/42,0.0007077408796715613,0.014855818083772582,4.116568332776726,29.859250617516057,OTUD7B;TNFAIP3;CARD8;ZC3H12A;SIRT1;NR1D1;ARRB2;PYCARD;CARD19;MAPKBP1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Endosome To Lysosome Transport (GO:0008333),12/57,0.0007129034792620454,0.014893263206573915,3.5015869086665545,25.37307481923707,RAB12;SNAPIN;AKTIP;TPCN2;SNX16;VPS4B;DTX3L;MTM1;PXK;UEVLD;PLEKHF1;ATG14,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Response To Cytokine (GO:0034097),20/125,0.0007227353037290562,0.015027439711498489,2.4792983733043625,17.931444935242087,TRIM21;NFKB1;IKBKE;SMPD1;SHFL;XAF1;TMEM102;HCLS1;BCL2;GCH1;CD274;RELB;LAMP3;KYNU;TRIM56;NFKB2;TRIM32;CYP27B1;MX1;IRAK2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Monocarboxylic Acid Biosynthetic Process (GO:0072330),13/65,0.000728582073893292,0.015077886299162586,3.27796095743947,23.681334829146156,CBR4;CHST14;CYP7B1;HTD2;SRR;MLYCD;CHST12;LIPC;DSE;GATM;HSD17B8;PER2;AMACR,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,RNA Processing (GO:0006396),26/182,0.0007703976528342633,0.01586875165277305,2.1619220141583066,15.497962245297696,SLU7;ZRSR2;MAGOHB;ZNF830;LSM3;PRPF18;ATXN1;KIN;NUFIP1;RRAGC;TENT4B;WBP4;NRDE2;RNPC3;YJU2;SNRNP48;TENT4A;HNRNPA0;ZMAT5;DUSP11;FASTKD3;NOL3;RNASEL;RBMS2;BICD1;RNGTT,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),15/82,0.0007932981722313395,0.016264457410212766,2.92800892372482,20.903967493327976,CD84;HAVCR2;IL23A;TIRAP;RIGI;SYK;IFNGR1;IFIH1;SPHK2;PTPRC;OAS3;BCL10;PYCARD;PTPRJ;TLR1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Dermatan Sulfate Proteoglycan Biosynthetic Process (GO:0050651),4/7,0.0008255522043005426,0.016766739549823856,16.362679689112042,116.16615815282323,CHST14;CSGALNACT2;CHST12;DSE,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Actin Nucleation (GO:0051126),4/7,0.0008255522043005426,0.016766739549823856,16.362679689112042,116.16615815282323,GMFB;DNAI3;PICK1;CORO1A,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),14/74,0.0008292080811845737,0.016766739549823856,3.0555825375134225,21.679478590440137,ZNF335;BCL2;CD80;IL23A;TIRAP;PTPRC;CD70;CD274;TNFRSF13C;IL7;CCL5;CCDC88B;NCKAP1L;NCK2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,JNK Cascade (GO:0007254),8/29,0.0008472213681948762,0.016975235413650064,5.035599370676672,35.61955658582936,MAP3K12;SH2D3C;MAP3K5;TRIB1;MAP4K2;SH2D3A;MAP3K10;MAP4K1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Phosphatidic Acid Biosynthetic Process (GO:0006654),8/29,0.0008472213681948762,0.016975235413650064,5.035599370676672,35.61955658582936,PLD1;DGKH;SLC27A1;LIPC;DGKQ;ACP6;DGKA;DGKE,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Chromosome Organization (GO:0033044),10/43,0.0008625591836802964,0.017204347880826906,3.993584897509558,28.177164729905492,NSMCE3;INO80C;RB1;LIG4;SETMAR;INO80B;INO80D;TFPT;SLF2;PIF1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),9/36,0.0008895311038701601,0.01766240137774624,4.400838801128144,30.91508319174319,ANG;AIF1;BMPR2;EFEMP2;HMOX1;TNFAIP3;TGFB3;TRIB1;PTGIR,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),18/109,0.0008935478229225617,0.017662595531132967,2.5790015231480625,18.105391992555052,NOD1;ST20;BAD;TNFSF10;EIF2AK3;BBC3;SYK;MAP3K5;CARD8;SIRT1;MALT1;PRR7;CASC2;KHDC1;PMAIP1;CRADD;BCL10;PYCARD,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Interleukin-8 Production (GO:0032717),6/17,0.000916886641171211,0.01793478813826545,7.196423708813652,50.335577866295864,OTUD7B;ANXA4;PTPN22;TLR6;BCL3;MAPKBP1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Peroxisomal Membrane Transport (GO:0015919),6/17,0.000916886641171211,0.01793478813826545,7.196423708813652,50.335577866295864,ABCD2;PEX7;PEX2;PEX10;PEX12;PEX1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Apoptotic Process (GO:0043066),53/466,0.0009195240742395625,0.01793478813826545,1.6556127564106482,11.575472101104843,ANXA4;NFKB1;RB1;NRBP2;LIG4;TGFB3;ZC3H12A;IL27RA;ZNF830;SPRY2;IFI6;HCLS1;DLL1;PIK3R1;BCL2;ERBB2;NFATC4;FCMR;SH3RF1;SIRT1;TMBIM4;IL7;PIM3;PIK3R3;AGAP2;LAMP3;SEMA4D;NCKAP1L;ZNF304;BCL2L2;ATF5;BAG3;TP53;FOXO1;FXN;RASA1;ADAM8;TMEM14A;IFIT3;GRK5;NOL3;IER3;NR4A2;MAPK8IP3;EVI2B;DSTYK;GHRL;DDAH2;PLK3;MALT1;BCL3;PLAUR;BNIP1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143),7/23,0.0009409914894675201,0.018192502129705388,5.78846294267981,40.33734661673806,IFI35;APPL1;PTPN22;TNFAIP3;TIRAP;NR1D1;NINJ1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Mannose type O-glycan biosynthesis,7/23,0.0009409914894675201,0.018192502129705388,5.78846294267981,40.33734661673806,FKRP;B4GAT1;RXYLT1;POMT1;FKTN;FUT4;ST3GAL3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Fat Cell Differentiation (GO:0045598),14/75,0.0009520642738794514,0.01829852319975204,3.0058223477098722,20.911139395372444,E2F1;TRIO;FOXO1;ZFP36;ZC3H12A;CREBL2;SIRT1;NR1D1;SYAP1;PPARD;LRP3;ALOX5;WDFY2;ANKRD26,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein O-linked Glycosylation (GO:0006493),16/92,0.0009547777531631054,0.01829852319975204,2.7504777970476093,19.126910516302708,C1GALT1C1;GALNT6;B4GAT1;FKRP;RXYLT1;GXYLT1;ST3GAL3;POGLUT1;GALNT4;TET2;B3GNT9;POMT1;FKTN;B3GALT4;EOGT;POGLUT2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Necroptosis,23/156,0.0009752278239614963,0.01860954219923063,2.2466062021213995,15.575360103672464,MLKL;SMPD1;CAMK2D;SPATA2L;SPATA2;CHMP6;BCL2;PYGB;TRADD;TNFAIP3;CYLD;CHMP1B;IFNGR1;VPS4B;IRF9;PLA2G4C;JMJD7-PLA2G4B;CHMP2B;TNFSF10;TICAM1;H2AC14;TRAF5;PYCARD,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Multicellular Organismal Development (GO:2000026),12/59,0.000985338507073625,0.018721431634398874,3.353982300884956,23.218027380003047,INSR;BRD1;INO80C;SGF29;KAT2B;BRPF3;INO80B;KAT14;INO80D;TFPT;KAT6B;MBIP,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Sphingolipid signaling pathway,19/119,0.0009942957244556253,0.018810538855795693,2.4752026033355237,17.112253511228964,NFKB1;SMPD1;GNAI3;MAP3K5;SPHK2;PPP2R3C;CERS6;PIK3R1;BCL2;TRADD;PPP2R5B;PIK3R3;SGPL1;TP53;S1PR2;PLCB2;SGPP1;PLD1;S1PR1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),15/84,0.0010273891732731446,0.019353553315333425,2.8436059977915558,19.566097830774233,NOD1;BAD;TNFSF10;SH3RF1;SYK;MAP3K5;CARD8;SIRT1;MALT1;CASC2;IFI6;PMAIP1;BCL10;LAMP3;PYCARD,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),10/44,0.0010441119157504983,0.019584873721822115,3.877730936750631,26.619027567830923,SOCS6;TTC7A;PI4K2B;SOCS1;SOCS7;PIP4K2C;PIK3R3;UVRAG;ITPKC;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,T Cell Receptor Signaling Pathway (GO:0050852),16/93,0.0010763343054671633,0.020103735671607014,2.714919159949485,18.55428470223549,INPP5D;BTN2A3P;BTN3A1;PTPN22;PTPRC;BTN3A2;ZC3H12A;MALT1;PTPRJ;BTN2A1;BCL10;BTN2A2;THEMIS2;TEC;DENND1B;BTN3A3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Phospholipid Dephosphorylation (GO:0046839),8/30,0.0010820766194488845,0.020105402392231547,4.811673540807399,32.85830891467408,MTMR6;MTMR3;SYNJ1;PIP4P1;PLPP6;MTM1;FIG4;SGPP1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Pancreatic cancer,14/76,0.0010898727428958598,0.020105402392231547,2.9576544839800354,20.176214850657413,PLD1;ERBB2;E2F1;NFKB1;TP53;BAD;RB1;DDB2;TGFB3;E2F2;GADD45B;BRCA2;PIK3R3;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Stabilization (GO:0050821),28/206,0.001090106890141411,0.020105402392231547,2.038703302767007,13.906972833703636,IFT46;BAG2;MTMR9;PDRG1;CEP63;COA8;STX12;RABL3;CAMLG;PIK3R1;DNAAF10;SOX4;PDCL3;BAG3;TBRG1;STK3;CDC37L1;SWSAP1;DNAAF2;MAPK8IP3;OTUD3;SMAD7;SPAG1;STXBP4;CREBL2;PIH1D2;DNLZ;TMEM88,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Transferase Activity (GO:0051348),9/37,0.0011001576392640458,0.02013367785422065,4.246316240690136,28.927187774169273,TP53;SMAD7;PINX1;TINF2;DTX3L;TERF1;ZFP36;PIF1;ERCC4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Mitotic Sister Chromatid Segregation (GO:0000070),18/111,0.0011099100994953763,0.02013367785422065,2.523708124669709,17.169988309279873,CHMP6;DIS3L2;ABRAXAS2;CHMP2B;KIFC2;PIBF1;TENT4A;CHMP1B;PINX1;VPS4B;MIS12;MZT1;OFD1;CEP55;PHF13;SPICE1;BOD1;STAG1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),18/111,0.0011099100994953763,0.02013367785422065,2.523708124669709,17.169988309279873,PBLD;FAM89B;SAP30L;EID2;SMURF1;SMAD7;ING2;LEMD3;SPRED1;SIRT1;BRMS1L;BCL9L;PEG10;UBE2D1;TMEM53;SMURF2;SPRY2;SAP30,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),18/111,0.0011099100994953763,0.02013367785422065,2.523708124669709,17.169988309279873,PBLD;FAM89B;SAP30L;PALS1;EID2;SMURF1;SMAD7;LATS2;ING2;LEMD3;SPRED1;SIRT1;BRMS1L;BCL9L;PEG10;SMURF2;SPRY2;SAP30,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,TNF signaling pathway,18/112,0.0012338397297640324,0.0222900226590158,2.496939098422252,16.723559832817898,MLKL;MAP3K14;NFKB1;MAP2K6;TRADD;TNFAIP3;MAP2K3;CREB3L4;MAP3K5;RPS6KA5;BCL3;CASP7;CCL5;CREB3;PIK3R3;TRAF5;MAP3K8;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898),6/18,0.0012908899241894985,0.023131068235070364,6.620542797494781,44.042654056769,RNF185;RNFT1;PMAIP1;ERN1;PIK3R1;NCK2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Extracellular Matrix Organization (GO:1903055),6/18,0.0012908899241894985,0.023131068235070364,6.620542797494781,44.042654056769,IER3IP1;EFEMP2;RB1;CARMIL2;DDR2;MELTF,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),8/31,0.001366112422781894,0.024379852468107647,4.606805228373809,30.385502445841077,TNFSF10;CYLD;WWOX;TLR6;PMAIP1;BCL10;PYCARD;LTB,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),14/78,0.0014160068578722815,0.02516837995766539,2.865799488030114,18.799399445370465,CD84;HAVCR2;IL23A;TIRAP;RIGI;SYK;IFNGR1;IFIH1;SPHK2;PTPRC;OAS3;PYCARD;PTPRJ;TLR1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Hepatitis B,23/161,0.0015001403513315507,0.026466168614643508,2.1652273062459595,14.078733645564906,NFKB1;IKBKE;RB1;DDB2;TIRAP;TGFB3;CCNE2;PIK3R1;BCL2;E2F1;NFATC4;PIK3R3;TP53;SOS2;CREB3;IRF7;BAD;MAP2K6;TICAM1;MAP2K3;CREB3L4;E2F2;IFIH1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Replication Fork Processing (GO:0031297),10/46,0.0015010304341335928,0.026466168614643508,3.665067501932875,23.8288155173632,FAM111A;ETAA1;CENPS;PRIMPOL;EXD2;SETMAR;TRAIP;EME2;BRCA2;EME1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Fc gamma R-mediated phagocytosis,16/96,0.00152230167273564,0.026552203176662417,2.613543915054832,16.955449340839447,INPP5D;PLD1;WAS;VAV2;LIMK2;SYK;PTPRC;VAV1;SPHK2;CFL2;PLA2G4C;MARCKS;PIP5K1B;PIK3R3;JMJD7-PLA2G4B;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Chromatin Binding (GO:0035563),4/8,0.0015556441308632956,0.026552203176662417,12.726207671320815,82.2859482357077,KDM4D;PARP9;DTX3L;MED9,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886),4/8,0.0015556441308632956,0.026552203176662417,12.726207671320815,82.2859482357077,DNASE1;SYK;FES;FER,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Translational Readthrough (GO:0006451),4/8,0.0015556441308632956,0.026552203176662417,12.726207671320815,82.2859482357077,SECISBP2;SECISBP2L;EEFSEC;SEPSECS,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Protein ADP-ribosylation (GO:0010835),4/8,0.0015556441308632956,0.026552203176662417,12.726207671320815,82.2859482357077,HPF1;TINF2;MARCHF6-DT;KAT2B,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Glucan Biosynthetic Process (GO:0010962),4/8,0.0015556441308632956,0.026552203176662417,12.726207671320815,82.2859482357077,PPP1R3F;PPP1R3D;PPP1R3B;PPP1R3E,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Selenocysteine Incorporation (GO:0001514),4/8,0.0015556441308632956,0.026552203176662417,12.726207671320815,82.2859482357077,SECISBP2;SECISBP2L;EEFSEC;SEPSECS,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,DNA Cytosine Deamination (GO:0070383),4/8,0.0015556441308632956,0.026552203176662417,12.726207671320815,82.2859482357077,APOBEC3G;APOBEC3D;CDADC1;APOBEC3F,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Fanconi anemia pathway,11/54,0.001560122645815691,0.026552203176662417,3.3686591640644212,21.77161332615171,POLI;CENPS;FAAP24;POLN;BRCA2;EME2;FANCC;FANCF;EME1;SLX4;ERCC4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Modification-Dependent Protein Catabolic Process (GO:0019941),26/191,0.001571889637673205,0.02664957508793649,2.0438894143601947,13.194280680802072,RNF185;SMURF2;RNF146;SMURF1;WDR91;HACE1;RNF43;RNF19B;BTRC;RNF215;PCYOX1;FBXW4;ATXN3;RNF20;TRIM32;RPGR;RBX1;PCYOX1L;UBE2D1;NEDD4;UBE2L6;HERC6;DTX3L;UBE2C;FBXL14;TOPORS,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cellular Response To UV (GO:0034644),14/79,0.001607372517245399,0.026766776796556268,2.8219755395807242,18.15420438730051,ST20;NSMCE3;TP53;SMPD1;TENT4A;DDB2;ZBTB1;BMF;XPA;SIRT1;RBX1;COPS9;NEDD4;ERCC4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Suppression Of Viral Release By Host (GO:0044790),5/13,0.0016091642130416086,0.026766776796556268,8.236417893534039,52.97697228924063,TRIM21;TRIM32;TRIM26;TRIM13;MARCHF2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Nucleotide-Sugar Metabolic Process (GO:0009225),5/13,0.0016091642130416086,0.026766776796556268,8.236417893534039,52.97697228924063,FUT8;SLC35A3;GMDS;ENTPD5;GALT,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001034),5/13,0.0016091642130416086,0.026766776796556268,8.236417893534039,52.97697228924063,SHLD1;SETMAR;TRAPPC13;KDM4D;PARP3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Endoplasmic Reticulum Mannose Trimming (GO:1904380),5/13,0.0016091642130416086,0.026766776796556268,8.236417893534039,52.97697228924063,RNF185;EDEM2;RNF103;TRIM13;UGGT2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Glycogen Biosynthetic Process (GO:0005979),7/25,0.0016218119549909244,0.02687574096842103,5.162422663627483,33.16449382544947,PPP1R3F;INSR;PPP1R3B;PASK;PPP1R3D;SELENOS;PPP1R3E,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,MAPK signaling pathway,36/294,0.0016283647625799523,0.02688326544364206,1.8039477608874088,11.581667497018286,MAP3K12;INSR;NFKB1;MAP3K5;TGFB3;DUSP10;RPS6KA5;GADD45B;RASGRP4;PPP3CA;ELK4;ERBB2;TRADD;FLT3LG;CACNB3;RELB;ARRB2;MAPK7;MAP4K1;NFKB2;TP53;SOS2;RASA1;STK3;EFNA4;MAP3K2;PLA2G4C;RASA2;MAP4K2;JMJD7-PLA2G4B;MAPK8IP3;MAP3K14;MAP2K6;MAP2K3;CACNB1;MAP3K8,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Prostate cancer,16/97,0.0017017543676039614,0.02787479629939262,2.581410657470637,16.4593210809472,BCL2;ERBB2;E2F1;BAD;NFKB1;FOXO1;RB1;SOS2;TP53;CREB3L4;E2F2;CREB3;PIK3R3;ZEB1;CCNE2;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,NIK/NF-kappaB Signaling (GO:0038061),8/32,0.0017062872203552025,0.02787479629939262,4.4186608598123485,28.162049920733153,NFKB1;NFKB2;MAP3K14;TIRAP;TLR6;MALT1;RELB;BTRC,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
