gene_id	gate_type	complexity_score	gene_id_clean	gene_name
ENSG00000007541	SIMPLE_AND	1.0	ENSG00000007541	PIGQ
ENSG00000007545	BIVALENT	5.0	ENSG00000007545	CRAMP1
ENSG00000007866	BIVALENT	4.0	ENSG00000007866	TEAD3
ENSG00000007908	NULL	-1.0	ENSG00000007908	SELE
ENSG00000007923	SIMPLE_AND	1.0	ENSG00000007923	DNAJC11
ENSG00000007933	NULL	-1.0	ENSG00000007933	FMO3
ENSG00000007944	SIMPLE_AND	1.0	ENSG00000007944	MYLIP
ENSG00000007952	NULL	-1.0	ENSG00000007952	NOX1
ENSG00000007968	SIMPLE_AND	1.0	ENSG00000007968	E2F2
ENSG00000008018	SIMPLE_AND	1.0	ENSG00000008018	PSMB1
ENSG00000008056	INCONSISTENT	1.0	ENSG00000008056	SYN1
ENSG00000008083	SIMPLE_AND	1.0	ENSG00000008083	JARID2
ENSG00000008086	BIVALENT	4.0	ENSG00000008086	CDKL5
ENSG00000008118	NULL	-1.0	ENSG00000008118	CAMK1G
ENSG00000008128	SIMPLE_AND	1.0	ENSG00000008128	CDK11A
ENSG00000008130	SIMPLE_AND	1.0	ENSG00000008130	NADK
ENSG00000008196	REPRESSED	1.0	ENSG00000008196	TFAP2B
ENSG00000008197	REPRESSED	1.0	ENSG00000008197	TFAP2D
ENSG00000008226	BIVALENT	4.0	ENSG00000008226	DLEC1
ENSG00000008256	SIMPLE_OR	0.0	ENSG00000008256	CYTH3
ENSG00000008277	SIMPLE_AND	1.0	ENSG00000008277	ADAM22
ENSG00000008282	SIMPLE_AND	1.0	ENSG00000008282	SYPL1
ENSG00000008283	SIMPLE_AND	1.0	ENSG00000008283	CYB561
ENSG00000008294	SIMPLE_AND	1.0	ENSG00000008294	SPAG9
ENSG00000008300	BIVALENT	5.0	ENSG00000008300	CELSR3
ENSG00000008311	SIMPLE_OR	0.0	ENSG00000008311	AASS
ENSG00000008323	SIMPLE_AND	1.0	ENSG00000008323	PLEKHG6
ENSG00000008324	SIMPLE_AND	1.0	ENSG00000008324	SS18L2
ENSG00000008382	SIMPLE_AND	1.0	ENSG00000008382	MPND
ENSG00000008394	SIMPLE_AND	1.0	ENSG00000008394	MGST1
ENSG00000008405	SIMPLE_AND	1.0	ENSG00000008405	CRY1
ENSG00000008438	NULL	-1.0	ENSG00000008438	PGLYRP1
ENSG00000008441	INCONSISTENT	1.0	ENSG00000008441	NFIX
ENSG00000008513	BIVALENT	5.0	ENSG00000008513	ST3GAL1
ENSG00000008516	INCONSISTENT	1.0	ENSG00000008516	MMP25
ENSG00000008517	SIMPLE_AND	1.0	ENSG00000008517	IL32
ENSG00000008710	SIMPLE_AND	1.0	ENSG00000008710	PKD1
ENSG00000008735	NULL	-1.0	ENSG00000008735	MAPK8IP2
ENSG00000008838	BIVALENT	4.0	ENSG00000008838	MED24
ENSG00000008853	NULL	-1.0	ENSG00000008853	RHOBTB2
ENSG00000008869	SIMPLE_AND	1.0	ENSG00000008869	HEATR5B
ENSG00000008952	COMPLEX	4.0	ENSG00000008952	SEC62
ENSG00000008988	SIMPLE_AND	1.0	ENSG00000008988	RPS20
ENSG00000009307	SIMPLE_AND	1.0	ENSG00000009307	CSDE1
ENSG00000009335	SIMPLE_AND	1.0	ENSG00000009335	UBE3C
ENSG00000009413	SIMPLE_AND	1.0	ENSG00000009413	REV3L
ENSG00000009694	NULL	-1.0	ENSG00000009694	TENM1
ENSG00000009709	REPRESSED	1.0	ENSG00000009709	PAX7
ENSG00000009724	NULL	-1.0	ENSG00000009724	MASP2
ENSG00000009765	NULL	-1.0	ENSG00000009765	IYD
ENSG00000009780	SIMPLE_AND	1.0	ENSG00000009780	FAM76A
ENSG00000009790	SIMPLE_AND	1.0	ENSG00000009790	TRAF3IP3
ENSG00000009830	SIMPLE_AND	1.0	ENSG00000009830	POMT2
ENSG00000009844	SIMPLE_AND	1.0	ENSG00000009844	VTA1
ENSG00000009950	NULL	-1.0	ENSG00000009950	MLXIPL
ENSG00000009954	SIMPLE_AND	1.0	ENSG00000009954	BAZ1B
ENSG00000010017	SIMPLE_AND	1.0	ENSG00000010017	RANBP9
ENSG00000010030	INCONSISTENT	2.0	ENSG00000010030	ETV7
ENSG00000010072	SIMPLE_AND	1.0	ENSG00000010072	SPRTN
ENSG00000010165	SIMPLE_AND	1.0	ENSG00000010165	METTL13
