gene_id	gate_type_gm12878	gate_type_k562	and_origin
ENSG00000188089	NULL	REPRESSED	NEITHER
ENSG00000188092	SIMPLE_OR	SIMPLE_AND	K562
ENSG00000188101	NULL	REPRESSED	NEITHER
ENSG00000188112	REPRESSED	NULL	NEITHER
ENSG00000188133	REPRESSED	NULL	NEITHER
ENSG00000188153	REPRESSED	INCONSISTENT	NEITHER
ENSG00000188155	NULL	INCONSISTENT	NEITHER
ENSG00000188167	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188171	COMPLEX	INCONSISTENT	NEITHER
ENSG00000188177	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188185	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188211	BIVALENT	SIMPLE_AND	K562
ENSG00000188215	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188219	NULL	SIMPLE_AND	K562
ENSG00000188227	COMPLEX	NULL	NEITHER
ENSG00000188243	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188263	INCONSISTENT	NULL	NEITHER
ENSG00000188269	NULL	REPRESSED	NEITHER
ENSG00000188277	INCONSISTENT	NULL	NEITHER
ENSG00000188282	SIMPLE_OR	NULL	NEITHER
ENSG00000188283	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188290	BIVALENT	INCONSISTENT	NEITHER
ENSG00000188293	NULL	REPRESSED	NEITHER
ENSG00000188295	SIMPLE_AND	COMPLEX	GM12878
ENSG00000188305	BIVALENT	INCONSISTENT	NEITHER
ENSG00000188306	INCONSISTENT	NULL	NEITHER
ENSG00000188312	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188315	SIMPLE_AND	NULL	GM12878
ENSG00000188316	INCONSISTENT	NULL	NEITHER
ENSG00000188321	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188338	REPRESSED	INCONSISTENT	NEITHER
ENSG00000188342	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188343	SIMPLE_OR	BIVALENT	NEITHER
ENSG00000188352	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188365	REPRESSED	INCONSISTENT	NEITHER
ENSG00000188373	INCONSISTENT	REPRESSED	NEITHER
ENSG00000188379	SIMPLE_OR	NULL	NEITHER
ENSG00000188385	REPRESSED	NULL	NEITHER
ENSG00000188386	NULL	REPRESSED	NEITHER
ENSG00000188389	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188404	SIMPLE_AND	NULL	GM12878
ENSG00000188419	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188428	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188501	NULL	INCONSISTENT	NEITHER
ENSG00000188505	NULL	INCONSISTENT	NEITHER
ENSG00000188508	NULL	BIVALENT	NEITHER
ENSG00000188517	REPRESSED	NULL	NEITHER
ENSG00000188522	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188523	BIVALENT	NULL	NEITHER
ENSG00000188536	NULL	SIMPLE_AND	K562
ENSG00000188542	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188559	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188580	BIVALENT	NULL	NEITHER
ENSG00000188581	REPRESSED	NULL	NEITHER
ENSG00000188582	REPRESSED	INCONSISTENT	NEITHER
ENSG00000188585	NULL	REPRESSED	NEITHER
ENSG00000188596	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000188610	SIMPLE_OR	SIMPLE_AND	K562
ENSG00000188612	COMPLEX	SIMPLE_AND	K562
ENSG00000188620	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188624	NULL	REPRESSED	NEITHER
ENSG00000188629	REPRESSED	BIVALENT	NEITHER
ENSG00000188649	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188659	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188662	NULL	REPRESSED	NEITHER
ENSG00000188672	INCONSISTENT	SIMPLE_AND	K562
ENSG00000188687	SIMPLE_OR	REPRESSED	NEITHER
ENSG00000188706	SIMPLE_OR	SIMPLE_AND	K562
ENSG00000188730	REPRESSED	NULL	NEITHER
ENSG00000188732	SIMPLE_AND	NULL	GM12878
ENSG00000188735	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188738	NULL	INCONSISTENT	NEITHER
ENSG00000188766	REPRESSED	INCONSISTENT	NEITHER
ENSG00000188784	NULL	REPRESSED	NEITHER
ENSG00000188786	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188811	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188816	BIVALENT	NULL	NEITHER
ENSG00000188820	BIVALENT	NULL	NEITHER
ENSG00000188822	SIMPLE_AND	NULL	GM12878
ENSG00000188825	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188827	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188833	REPRESSED	INCONSISTENT	NEITHER
ENSG00000188848	BIVALENT	NULL	NEITHER
ENSG00000188859	SIMPLE_AND	BIVALENT	GM12878
ENSG00000188868	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188878	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000188883	INCONSISTENT	BIVALENT	NEITHER
ENSG00000188909	REPRESSED	NULL	NEITHER
ENSG00000188921	SIMPLE_AND	NULL	GM12878
ENSG00000188937	INCONSISTENT	NULL	NEITHER
ENSG00000188981	NULL	INCONSISTENT	NEITHER
ENSG00000188984	NULL	REPRESSED	NEITHER
ENSG00000188985	NULL	REPRESSED	NEITHER
ENSG00000188994	SIMPLE_AND	REPRESSED	GM12878
ENSG00000188997	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000189001	NULL	REPRESSED	NEITHER
ENSG00000189037	NULL	INCONSISTENT	NEITHER
ENSG00000189042	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189050	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189056	REPRESSED	SIMPLE_AND	K562
ENSG00000189057	SIMPLE_AND	NULL	GM12878
ENSG00000189060	REPRESSED	INCONSISTENT	NEITHER
ENSG00000189064	NULL	SIMPLE_OR	NEITHER
ENSG00000189068	NULL	REPRESSED	NEITHER
ENSG00000189114	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189120	REPRESSED	NULL	NEITHER
ENSG00000189127	BIVALENT	REPRESSED	NEITHER
ENSG00000189129	NULL	REPRESSED	NEITHER
ENSG00000189134	INCONSISTENT	NULL	NEITHER
ENSG00000189136	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189145	REPRESSED	NULL	NEITHER
ENSG00000189149	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189164	SIMPLE_AND	COMPLEX	GM12878
ENSG00000189169	NULL	REPRESSED	NEITHER
ENSG00000189171	NULL	SIMPLE_AND	K562
ENSG00000189180	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189184	SIMPLE_AND	NULL	GM12878
ENSG00000189196	REPRESSED	NULL	NEITHER
ENSG00000189227	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189229	NULL	SIMPLE_AND	K562
ENSG00000189233	NULL	REPRESSED	NEITHER
ENSG00000189269	NULL	INCONSISTENT	NEITHER
ENSG00000189280	NULL	REPRESSED	NEITHER
ENSG00000189283	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189292	NULL	INCONSISTENT	NEITHER
ENSG00000189298	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189316	NULL	COMPLEX	NEITHER
ENSG00000189320	NULL	REPRESSED	NEITHER
ENSG00000189325	NULL	REPRESSED	NEITHER
ENSG00000189332	NULL	REPRESSED	NEITHER
ENSG00000189334	NULL	INCONSISTENT	NEITHER
ENSG00000189343	REPRESSED	NULL	NEITHER
ENSG00000189348	REPRESSED	NULL	NEITHER
ENSG00000189350	NULL	INCONSISTENT	NEITHER
ENSG00000189362	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189369	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189376	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000189409	BIVALENT	NULL	NEITHER
ENSG00000189410	BIVALENT	INCONSISTENT	NEITHER
ENSG00000189420	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000189431	INCONSISTENT	NULL	NEITHER
ENSG00000195024	COMPLEX	NULL	NEITHER
ENSG00000196072	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196074	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000196081	COMPLEX	INCONSISTENT	NEITHER
ENSG00000196083	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000196090	REPRESSED	NULL	NEITHER
ENSG00000196091	NULL	REPRESSED	NEITHER
ENSG00000196092	SIMPLE_AND	NULL	GM12878
ENSG00000196104	BIVALENT	NULL	NEITHER
ENSG00000196110	COMPLEX	INCONSISTENT	NEITHER
ENSG00000196114	NULL	INCONSISTENT	NEITHER
ENSG00000196116	BIVALENT	INCONSISTENT	NEITHER
ENSG00000196118	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196123	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196126	SIMPLE_AND	NULL	GM12878
ENSG00000196132	REPRESSED	BIVALENT	NEITHER
ENSG00000196139	NULL	REPRESSED	NEITHER
ENSG00000196150	COMPLEX	INCONSISTENT	NEITHER
ENSG00000196151	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196152	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196159	BIVALENT	INCONSISTENT	NEITHER
ENSG00000196166	NULL	REPRESSED	NEITHER
ENSG00000196169	NULL	BIVALENT	NEITHER
ENSG00000196177	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196188	NULL	REPRESSED	NEITHER
ENSG00000196189	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196199	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196205	REPRESSED	SIMPLE_OR	NEITHER
ENSG00000196208	BIVALENT	NULL	NEITHER
ENSG00000196214	SIMPLE_AND	COMPLEX	GM12878
ENSG00000196218	NULL	SIMPLE_AND	K562
ENSG00000196220	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196224	NULL	REPRESSED	NEITHER
ENSG00000196227	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000196240	REPRESSED	NULL	NEITHER
ENSG00000196247	COMPLEX	INCONSISTENT	NEITHER
ENSG00000196267	COMPLEX	NULL	NEITHER
ENSG00000196268	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196275	NULL	INCONSISTENT	NEITHER
ENSG00000196277	NULL	INCONSISTENT	NEITHER
ENSG00000196284	BIVALENT	INCONSISTENT	NEITHER
ENSG00000196289	NULL	REPRESSED	NEITHER
ENSG00000196290	COMPLEX	SIMPLE_AND	K562
ENSG00000196301	INCONSISTENT	NULL	NEITHER
ENSG00000196329	NULL	REPRESSED	NEITHER
ENSG00000196337	REPRESSED	INCONSISTENT	NEITHER
ENSG00000196338	NULL	INCONSISTENT	NEITHER
ENSG00000196344	REPRESSED	NULL	NEITHER
ENSG00000196345	COMPLEX	REPRESSED	NEITHER
ENSG00000196361	BIVALENT	INCONSISTENT	NEITHER
ENSG00000196364	NULL	REPRESSED	NEITHER
ENSG00000196369	NULL	INCONSISTENT	NEITHER
ENSG00000196371	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196372	BIVALENT	SIMPLE_AND	K562
ENSG00000196376	REPRESSED	INCONSISTENT	NEITHER
ENSG00000196378	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196381	REPRESSED	NULL	NEITHER
ENSG00000196391	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000196407	NULL	REPRESSED	NEITHER
ENSG00000196408	BIVALENT	INCONSISTENT	NEITHER
ENSG00000196411	REPRESSED	SIMPLE_AND	K562
ENSG00000196417	REPRESSED	NULL	NEITHER
ENSG00000196420	NULL	INCONSISTENT	NEITHER
ENSG00000196421	SIMPLE_AND	NULL	GM12878
ENSG00000196422	SIMPLE_OR	SIMPLE_AND	K562
ENSG00000196431	NULL	INCONSISTENT	NEITHER
ENSG00000196437	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196440	SIMPLE_AND	NULL	GM12878
ENSG00000196456	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196458	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196460	BIVALENT	REPRESSED	NEITHER
ENSG00000196466	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196468	REPRESSED	NULL	NEITHER
ENSG00000196472	NULL	INCONSISTENT	NEITHER
ENSG00000196476	SIMPLE_AND	COMPLEX	GM12878
ENSG00000196482	REPRESSED	NULL	NEITHER
ENSG00000196507	INCONSISTENT	NULL	NEITHER
ENSG00000196511	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196526	REPRESSED	INCONSISTENT	NEITHER
ENSG00000196535	SIMPLE_OR	SIMPLE_AND	K562
ENSG00000196539	SIMPLE_OR	NULL	NEITHER
ENSG00000196542	BIVALENT	REPRESSED	NEITHER
ENSG00000196544	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196550	NULL	SIMPLE_AND	K562
ENSG00000196557	NULL	INCONSISTENT	NEITHER
ENSG00000196562	BIVALENT	REPRESSED	NEITHER
ENSG00000196565	NULL	SIMPLE_AND	K562
ENSG00000196566	BIVALENT	NULL	NEITHER
ENSG00000196586	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196597	SIMPLE_AND	NULL	GM12878
ENSG00000196604	NULL	INCONSISTENT	NEITHER
ENSG00000196605	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000196634	NULL	INCONSISTENT	NEITHER
ENSG00000196646	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196653	COMPLEX	REPRESSED	NEITHER
ENSG00000196659	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196660	NULL	INCONSISTENT	NEITHER
ENSG00000196663	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196664	SIMPLE_AND	NULL	GM12878
ENSG00000196668	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196684	SIMPLE_OR	NULL	NEITHER
ENSG00000196696	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196700	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196704	SIMPLE_AND	SIMPLE_OR	GM12878
ENSG00000196724	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196735	SIMPLE_OR	NULL	NEITHER
ENSG00000196741	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196743	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196748	INCONSISTENT	BIVALENT	NEITHER
ENSG00000196754	NULL	INCONSISTENT	NEITHER
ENSG00000196757	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196778	REPRESSED	NULL	NEITHER
ENSG00000196781	BIVALENT	NULL	NEITHER
ENSG00000196805	NULL	INCONSISTENT	NEITHER
ENSG00000196810	SIMPLE_AND	COMPLEX	GM12878
ENSG00000196814	REPRESSED	INCONSISTENT	NEITHER
ENSG00000196839	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196843	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196860	INCONSISTENT	NULL	NEITHER
ENSG00000196872	REPRESSED	NULL	NEITHER
ENSG00000196878	NULL	INCONSISTENT	NEITHER
ENSG00000196911	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196912	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196932	REPRESSED	NULL	NEITHER
ENSG00000196933	REPRESSED	NULL	NEITHER
ENSG00000196937	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196951	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196954	SIMPLE_AND	NULL	GM12878
ENSG00000196972	NULL	BIVALENT	NEITHER
ENSG00000196975	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196976	INCONSISTENT	SIMPLE_AND	K562
ENSG00000196981	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000196990	NULL	REPRESSED	NEITHER
ENSG00000197008	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197016	SIMPLE_AND	NULL	GM12878
ENSG00000197019	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197043	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197044	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197045	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197046	INCONSISTENT	NULL	NEITHER
ENSG00000197054	SIMPLE_AND	NULL	GM12878
ENSG00000197062	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197077	BIVALENT	INCONSISTENT	NEITHER
ENSG00000197079	NULL	REPRESSED	NEITHER
ENSG00000197083	NULL	COMPLEX	NEITHER
ENSG00000197093	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000197099	INCONSISTENT	NULL	NEITHER
ENSG00000197106	REPRESSED	NULL	NEITHER
ENSG00000197119	BIVALENT	INCONSISTENT	NEITHER
ENSG00000197121	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197122	SIMPLE_AND	SIMPLE_OR	GM12878
ENSG00000197124	COMPLEX	NULL	NEITHER
ENSG00000197128	COMPLEX	INCONSISTENT	NEITHER
ENSG00000197134	NULL	INCONSISTENT	NEITHER
ENSG00000197142	SIMPLE_AND	NULL	GM12878
ENSG00000197162	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197165	NULL	INCONSISTENT	NEITHER
ENSG00000197168	BIVALENT	INCONSISTENT	NEITHER
ENSG00000197182	INCONSISTENT	NULL	NEITHER
ENSG00000197183	SIMPLE_OR	SIMPLE_AND	K562
ENSG00000197208	BIVALENT	INCONSISTENT	NEITHER
ENSG00000197214	NULL	REPRESSED	NEITHER
ENSG00000197233	REPRESSED	NULL	NEITHER
ENSG00000197241	NULL	REPRESSED	NEITHER
ENSG00000197245	REPRESSED	INCONSISTENT	NEITHER
ENSG00000197251	INCONSISTENT	NULL	NEITHER
ENSG00000197258	REPRESSED	NULL	NEITHER
ENSG00000197275	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197279	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197283	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197296	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197301	REPRESSED	NULL	NEITHER
ENSG00000197302	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197308	BIVALENT	INCONSISTENT	NEITHER
ENSG00000197321	BIVALENT	INCONSISTENT	NEITHER
ENSG00000197322	REPRESSED	NULL	NEITHER
ENSG00000197329	COMPLEX	INCONSISTENT	NEITHER
ENSG00000197355	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197360	NULL	REPRESSED	NEITHER
ENSG00000197361	INCONSISTENT	NULL	NEITHER
ENSG00000197362	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197363	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197372	COMPLEX	INCONSISTENT	NEITHER
ENSG00000197380	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000197381	BIVALENT	SIMPLE_AND	K562
ENSG00000197385	BIVALENT	REPRESSED	NEITHER
ENSG00000197386	SIMPLE_AND	REPRESSED	GM12878
ENSG00000197410	BIVALENT	INCONSISTENT	NEITHER
ENSG00000197415	NULL	INCONSISTENT	NEITHER
ENSG00000197429	COMPLEX	INCONSISTENT	NEITHER
ENSG00000197430	REPRESSED	NULL	NEITHER
ENSG00000197442	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197444	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000197461	BIVALENT	SIMPLE_OR	NEITHER
ENSG00000197465	NULL	SIMPLE_AND	K562
ENSG00000197475	NULL	INCONSISTENT	NEITHER
ENSG00000197479	REPRESSED	NULL	NEITHER
ENSG00000197483	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197496	NULL	INCONSISTENT	NEITHER
ENSG00000197497	INCONSISTENT	COMPLEX	NEITHER
ENSG00000197498	SIMPLE_AND	COMPLEX	GM12878
ENSG00000197530	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197535	SIMPLE_AND	BIVALENT	GM12878
ENSG00000197536	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197540	NULL	INCONSISTENT	NEITHER
ENSG00000197555	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197557	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197558	NULL	INCONSISTENT	NEITHER
ENSG00000197565	REPRESSED	BIVALENT	NEITHER
ENSG00000197566	COMPLEX	INCONSISTENT	NEITHER
ENSG00000197568	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197579	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197580	NULL	INCONSISTENT	NEITHER
ENSG00000197585	INCONSISTENT	NULL	NEITHER
ENSG00000197587	REPRESSED	INCONSISTENT	NEITHER
ENSG00000197594	REPRESSED	BIVALENT	NEITHER
ENSG00000197601	COMPLEX	SIMPLE_AND	K562
ENSG00000197603	SIMPLE_AND	NULL	GM12878
ENSG00000197608	SIMPLE_AND	COMPLEX	GM12878
ENSG00000197614	NULL	REPRESSED	NEITHER
ENSG00000197616	REPRESSED	NULL	NEITHER
ENSG00000197619	SIMPLE_AND	COMPLEX	GM12878
ENSG00000197620	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197627	NULL	INCONSISTENT	NEITHER
ENSG00000197629	SIMPLE_AND	REPRESSED	GM12878
ENSG00000197635	SIMPLE_AND	NULL	GM12878
ENSG00000197646	SIMPLE_AND	NULL	GM12878
ENSG00000197647	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197653	INCONSISTENT	NULL	NEITHER
ENSG00000197694	SIMPLE_AND	SIMPLE_OR	GM12878
ENSG00000197696	INCONSISTENT	NULL	NEITHER
ENSG00000197702	REPRESSED	NULL	NEITHER
ENSG00000197705	REPRESSED	NULL	NEITHER
ENSG00000197712	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000197721	INCONSISTENT	SIMPLE_AND	K562
ENSG00000197724	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197757	REPRESSED	INCONSISTENT	NEITHER
ENSG00000197763	NULL	INCONSISTENT	NEITHER
ENSG00000197766	INCONSISTENT	SIMPLE_AND	K562
ENSG00000197769	NULL	INCONSISTENT	NEITHER
ENSG00000197774	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197776	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000197779	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197780	COMPLEX	SIMPLE_AND	K562
ENSG00000197782	COMPLEX	INCONSISTENT	NEITHER
ENSG00000197798	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197808	COMPLEX	NULL	NEITHER
ENSG00000197813	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000197818	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197822	SIMPLE_AND	BIVALENT	GM12878
ENSG00000197826	BIVALENT	INCONSISTENT	NEITHER
ENSG00000197837	SIMPLE_AND	NULL	GM12878
ENSG00000197841	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197852	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197857	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197859	NULL	REPRESSED	NEITHER
ENSG00000197860	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197863	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197882	NULL	REPRESSED	NEITHER
ENSG00000197885	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197892	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197894	COMPLEX	SIMPLE_AND	K562
ENSG00000197901	NULL	REPRESSED	NEITHER
ENSG00000197905	BIVALENT	SIMPLE_AND	K562
ENSG00000197928	REPRESSED	NULL	NEITHER
ENSG00000197933	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197935	BIVALENT	INCONSISTENT	NEITHER
ENSG00000197937	SIMPLE_AND	COMPLEX	GM12878
ENSG00000197943	SIMPLE_AND	BIVALENT	GM12878
ENSG00000197951	COMPLEX	INCONSISTENT	NEITHER
ENSG00000197956	SIMPLE_AND	SIMPLE_OR	GM12878
ENSG00000197958	COMPLEX	SIMPLE_AND	K562
ENSG00000197971	SIMPLE_AND	NULL	GM12878
ENSG00000197976	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197980	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000197993	REPRESSED	SIMPLE_AND	K562
ENSG00000198010	REPRESSED	NULL	NEITHER
ENSG00000198026	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198028	REPRESSED	NULL	NEITHER
ENSG00000198046	REPRESSED	NULL	NEITHER
ENSG00000198053	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000198054	NULL	INCONSISTENT	NEITHER
ENSG00000198074	REPRESSED	NULL	NEITHER
ENSG00000198081	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198088	SIMPLE_OR	SIMPLE_AND	K562
ENSG00000198092	NULL	INCONSISTENT	NEITHER
ENSG00000198105	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198106	NULL	INCONSISTENT	NEITHER
ENSG00000198108	BIVALENT	INCONSISTENT	NEITHER
ENSG00000198121	BIVALENT	NULL	NEITHER
ENSG00000198130	SIMPLE_AND	NULL	GM12878
ENSG00000198133	BIVALENT	INCONSISTENT	NEITHER
ENSG00000198142	SIMPLE_AND	NULL	GM12878
ENSG00000198157	COMPLEX	INCONSISTENT	NEITHER
ENSG00000198168	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198169	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198178	INCONSISTENT	NULL	NEITHER
ENSG00000198182	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198183	NULL	REPRESSED	NEITHER
ENSG00000198185	COMPLEX	INCONSISTENT	NEITHER
ENSG00000198205	SIMPLE_AND	NULL	GM12878
ENSG00000198221	BIVALENT	INCONSISTENT	NEITHER
ENSG00000198246	SIMPLE_OR	SIMPLE_AND	K562
ENSG00000198252	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198286	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198298	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198324	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000198336	INCONSISTENT	NULL	NEITHER
ENSG00000198346	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198353	BIVALENT	INCONSISTENT	NEITHER
ENSG00000198355	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198358	NULL	REPRESSED	NEITHER
ENSG00000198382	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198393	COMPLEX	SIMPLE_AND	K562
ENSG00000198400	INCONSISTENT	SIMPLE_AND	K562
ENSG00000198414	INCONSISTENT	NULL	NEITHER
ENSG00000198435	SIMPLE_OR	SIMPLE_AND	K562
ENSG00000198440	REPRESSED	NULL	NEITHER
ENSG00000198453	COMPLEX	NULL	NEITHER
ENSG00000198455	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198464	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198467	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000198468	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000198478	BIVALENT	INCONSISTENT	NEITHER
ENSG00000198483	BIVALENT	INCONSISTENT	NEITHER
ENSG00000198496	SIMPLE_AND	INCONSISTENT	GM12878
