gene_id,gene_name,gm12878_detected,k562_detected,detected_in_both,in_current_background
ENSG00000154889,MPPE1,True,True,True,True
ENSG00000154898,CCDC144CP,False,False,False,True
ENSG00000154914,USP43,True,True,True,True
ENSG00000154917,RAB6B,True,True,True,True
ENSG00000154920,EME1,True,True,True,True
ENSG00000154928,EPHB1,True,False,False,True
ENSG00000154930,ACSS1,True,False,False,True
ENSG00000154945,ANKRD40,True,True,True,True
ENSG00000154957,ZNF18,True,True,True,True
ENSG00000154975,CA10,False,False,False,True
ENSG00000154978,VOPP1,True,True,True,True
ENSG00000154997,SEPTIN14,False,False,False,True
ENSG00000155008,APOOL,True,True,True,True
ENSG00000155011,DKK2,False,False,False,True
ENSG00000155016,CYP2U1,True,True,True,True
ENSG00000155026,RSPH10B,False,False,False,True
ENSG00000155034,FBXL18,True,True,True,True
ENSG00000155052,CNTNAP5,True,False,False,True
ENSG00000155066,PROM2,False,False,False,True
ENSG00000155070,UNC93B2,False,False,False,True
ENSG00000155085,AK9,True,True,True,True
ENSG00000155087,ODF1,True,False,False,True
ENSG00000155090,KLF10,True,True,True,True
ENSG00000155093,PTPRN2,False,True,False,True
ENSG00000155096,AZIN1,True,False,False,True
ENSG00000155097,ATP6V1C1,True,True,True,True
ENSG00000155099,PIP4P2,True,True,True,True
ENSG00000155100,OTUD6B,True,True,True,True
ENSG00000155111,CDK19,True,True,True,True
ENSG00000155115,GTF3C6,True,True,True,True
ENSG00000155158,TTC39B,True,True,True,True
ENSG00000155189,AGPAT5,True,True,True,True
ENSG00000155229,MMS19,True,True,True,True
ENSG00000155249,OR4K1,False,False,False,True
ENSG00000155252,PI4K2A,True,True,True,True
ENSG00000155254,MARVELD1,True,True,True,True
ENSG00000155256,ZFYVE27,True,True,True,True
ENSG00000155265,GOLGA7B,True,True,True,True
ENSG00000155269,GPR78,False,False,False,True
ENSG00000155275,TRMT44,True,True,True,True
ENSG00000155287,SLC25A28,True,True,True,True
ENSG00000155304,HSPA13,True,True,True,True
ENSG00000155307,SAMSN1,False,False,False,True
ENSG00000155313,USP25,True,True,True,True
ENSG00000155324,GRAMD2B,False,False,False,True
ENSG00000155329,ZCCHC10,True,True,True,True
ENSG00000155330,C16orf87,True,True,True,True
ENSG00000155363,MOV10,True,True,True,True
ENSG00000155366,RHOC,True,True,True,True
ENSG00000155367,PPM1J,True,True,True,True
ENSG00000155368,DBI,True,True,True,True
ENSG00000155380,SLC16A1,True,True,True,True
ENSG00000155393,HEATR3,True,True,True,True
ENSG00000155428,TRIM74,False,False,False,True
ENSG00000155438,NIFK,True,True,True,True
ENSG00000155463,OXA1L,True,True,True,True
ENSG00000155465,SLC7A7,True,True,True,True
ENSG00000155495,MAGEC1,False,True,False,True
ENSG00000155506,LARP1,True,True,True,True
ENSG00000155508,CNOT8,True,True,True,True
ENSG00000155511,GRIA1,True,False,False,True
ENSG00000155530,LRGUK,True,True,True,True
ENSG00000155542,SETD9,True,True,True,True
ENSG00000155545,MIER3,False,False,False,True
ENSG00000155561,NUP205,True,True,True,True
ENSG00000155592,ZKSCAN2,True,True,True,True
ENSG00000155621,C9orf85,True,True,True,True
ENSG00000155622,XAGE2,False,False,False,True
ENSG00000155629,PIK3AP1,True,True,True,True
ENSG00000155636,RBM45,True,True,True,True
ENSG00000155657,TTN,False,False,False,True
ENSG00000155659,VSIG4,True,False,False,True
ENSG00000155660,PDIA4,True,True,True,True
ENSG00000155666,KDM8,True,True,True,True
ENSG00000155714,PDZD9,False,True,False,True
ENSG00000155719,OTOA,True,False,False,True
ENSG00000155729,KCTD18,False,False,False,True
ENSG00000155744,HYCC2,True,True,True,True
ENSG00000155749,FLACC1,False,False,False,True
ENSG00000155754,CATSPERT,False,False,False,True
ENSG00000155755,TMEM237,True,True,True,True
ENSG00000155760,FZD7,True,True,True,True
ENSG00000155761,SPAG17,False,True,False,True
ENSG00000155792,DEPTOR,True,True,True,True
ENSG00000155816,FMN2,False,False,False,True
ENSG00000155827,RNF20,True,True,True,True
ENSG00000155833,CYLC2,False,False,False,True
ENSG00000155846,PPARGC1B,True,True,True,True
ENSG00000155849,ELMO1,True,True,True,True
ENSG00000155850,SLC26A2,True,True,True,True
ENSG00000155858,LSM11,True,True,True,True
ENSG00000155868,MED7,False,False,False,True
ENSG00000155875,SAXO1,True,True,True,True
ENSG00000155876,RRAGA,True,True,True,True
ENSG00000155886,SLC24A2,False,True,False,True
ENSG00000155890,TRIM42,False,False,False,True
ENSG00000155893,PXYLP1,False,False,False,True
ENSG00000155897,ADCY8,True,False,False,True
ENSG00000155903,RASA2,True,True,True,True
ENSG00000155906,RMND1,True,True,True,True
ENSG00000155918,RAET1L,False,True,False,True
ENSG00000155926,SLA,False,False,False,True
ENSG00000155957,TMBIM4,True,True,True,True
ENSG00000155959,VBP1,False,False,False,True
ENSG00000155961,RAB39B,True,False,False,True
ENSG00000155962,CLIC2,True,True,True,True
ENSG00000155966,AFF2,False,False,False,True
ENSG00000155970,MICU3,True,True,True,True
ENSG00000155974,GRIP1,True,True,True,True
ENSG00000155975,VPS37A,True,True,True,True
ENSG00000155980,KIF5A,True,True,True,True
ENSG00000156006,NAT2,False,False,False,True
ENSG00000156009,MAGEA8,False,True,False,True
ENSG00000156011,PSD3,False,False,False,True
ENSG00000156017,CARNMT1,True,True,True,True
ENSG00000156026,MCU,True,True,True,True
ENSG00000156030,MIDEAS,True,True,True,True
ENSG00000156042,CFAP70,True,False,False,True
ENSG00000156049,GNA14,True,False,False,True
ENSG00000156050,FAM161B,True,True,True,True
ENSG00000156052,GNAQ,True,True,True,True
ENSG00000156076,WIF1,True,False,False,True
ENSG00000156096,UGT2B4,False,False,False,True
ENSG00000156097,GPR61,False,False,False,True
ENSG00000156103,MMP16,True,False,False,True
ENSG00000156110,ADK,True,True,True,True
ENSG00000156113,KCNMA1,True,False,False,True
ENSG00000156127,BATF,True,False,False,True
ENSG00000156136,DCK,True,True,True,True
ENSG00000156140,ADAMTS3,True,True,True,True
ENSG00000156150,ALX3,True,True,True,True
ENSG00000156162,DPY19L4,True,True,True,True
ENSG00000156170,NDUFAF6,True,True,True,True
ENSG00000156171,DRAM2,True,True,True,True
ENSG00000156172,CFAP418,True,True,True,True
ENSG00000156194,PPEF2,False,True,False,True
ENSG00000156206,CFAP161,True,False,False,True
ENSG00000156218,ADAMTSL3,True,True,True,True
ENSG00000156219,ART3,True,False,False,True
ENSG00000156222,SLC28A1,True,False,False,True
ENSG00000156232,WHAMM,True,True,True,True
ENSG00000156234,CXCL13,False,False,False,True
ENSG00000156239,HEMK2,True,True,True,True
ENSG00000156253,RWDD2B,True,True,True,True
ENSG00000156256,USP16,True,True,True,True
ENSG00000156261,CCT8,True,True,True,True
ENSG00000156265,MAP3K7CL,True,False,False,True
ENSG00000156269,NAA11,False,True,False,True
ENSG00000156273,BACH1,True,False,False,True
ENSG00000156282,CLDN17,False,False,False,True
ENSG00000156284,CLDN8,False,False,False,True
ENSG00000156298,TSPAN7,True,True,True,True
ENSG00000156299,TIAM1,True,False,False,True
ENSG00000156304,SCAF4,True,True,True,True
ENSG00000156313,RPGR,True,True,True,True
ENSG00000156345,CDK20,False,True,False,True
ENSG00000156374,PCGF6,True,True,True,True
ENSG00000156381,ANKRD9,True,True,True,True
ENSG00000156384,SFR1,True,True,True,True
ENSG00000156395,SORCS3,True,False,False,True
ENSG00000156398,SFXN2,True,True,True,True
ENSG00000156411,ATP5MJ,False,False,False,True
ENSG00000156413,FUT6,False,False,False,True
ENSG00000156414,TDRD9,False,False,False,True
ENSG00000156427,FGF18,True,True,True,True
ENSG00000156453,PCDH1,True,True,True,True
ENSG00000156463,SH3RF2,False,True,False,True
ENSG00000156466,GDF6,True,True,True,True
ENSG00000156467,UQCRB,True,True,True,True
ENSG00000156469,MTERF3,True,True,True,True
ENSG00000156471,PTDSS1,True,True,True,True
ENSG00000156475,PPP2R2B,False,False,False,True
ENSG00000156482,RPL30,True,True,True,True
ENSG00000156486,KCNS2,True,True,True,True
ENSG00000156500,PABIR3,True,True,True,True
ENSG00000156502,SUPV3L1,True,True,True,True
ENSG00000156504,PABIR2,True,True,True,True
ENSG00000156508,EEF1A1,True,True,True,True
ENSG00000156509,FBXO43,True,True,True,True
ENSG00000156510,HKDC1,True,True,True,True
ENSG00000156515,HK1,False,False,False,True
ENSG00000156521,TYSND1,True,False,False,True
ENSG00000156531,PHF6,True,True,True,True
ENSG00000156535,CD109,True,True,True,True
ENSG00000156564,LRFN2,True,False,False,True
ENSG00000156574,NODAL,False,False,False,True
ENSG00000156575,PRG3,False,False,False,True
ENSG00000156587,UBE2L6,True,True,True,True
ENSG00000156599,ZDHHC5,True,True,True,True
ENSG00000156603,MED19,True,True,True,True
ENSG00000156639,ZFAND3,True,True,True,True
ENSG00000156642,NPTN,True,True,True,True
ENSG00000156650,KAT6B,True,True,True,True
ENSG00000156671,SAMD8,False,False,False,True
ENSG00000156675,RAB11FIP1,True,True,True,True
ENSG00000156687,UNC5D,False,False,False,True
ENSG00000156689,GLYATL2,True,True,True,True
ENSG00000156697,UTP14A,True,True,True,True
ENSG00000156709,AIFM1,True,True,True,True
ENSG00000156711,MAPK13,False,True,False,True
ENSG00000156735,BAG4,True,True,True,True
ENSG00000156738,MS4A1,True,False,False,True
ENSG00000156755,IGKV1OR-2,False,False,False,True
ENSG00000156787,TBC1D31,True,True,True,True
ENSG00000156795,NTAQ1,True,True,True,True
ENSG00000156802,ATAD2,True,True,True,True
ENSG00000156804,FBXO32,True,True,True,True
ENSG00000156831,NSMCE2,True,True,True,True
ENSG00000156853,ZNF689,False,True,False,True
ENSG00000156858,PRR14,True,True,True,True
ENSG00000156860,FBRS,True,True,True,True
ENSG00000156869,FRRS1,True,True,True,True
ENSG00000156873,PHKG2,True,True,True,True
ENSG00000156875,SLC71A1,True,True,True,True
ENSG00000156876,SASS6,True,True,True,True
ENSG00000156885,COX6A2,False,False,False,True
ENSG00000156886,ITGAD,True,False,False,True
ENSG00000156920,ADGRG4,False,False,False,True
ENSG00000156925,ZIC3,False,False,False,True
ENSG00000156928,MALSU1,True,True,True,True
ENSG00000156931,VPS8,True,True,True,True
ENSG00000156958,GALK2,True,True,True,True
ENSG00000156959,LHFPL4,False,False,False,True
ENSG00000156966,B3GNT7,True,False,False,True
ENSG00000156968,MPV17L,False,True,False,True
ENSG00000156970,BUB1B,True,True,True,True
ENSG00000156973,PDE6D,True,True,True,True
ENSG00000156976,EIF4A2,True,True,True,True
ENSG00000156983,BRPF1,True,True,True,True
ENSG00000156990,RPUSD3,True,True,True,True
ENSG00000157005,SST,True,False,False,True
ENSG00000157014,TATDN2,True,True,True,True
ENSG00000157017,GHRL,True,True,True,True
ENSG00000157020,SEC13,True,True,True,True
ENSG00000157021,CIBAR1P1,False,False,False,True
ENSG00000157036,EXOG,True,True,True,True
ENSG00000157045,NTAN1,True,True,True,True
ENSG00000157060,SHCBP1L,False,True,False,True
ENSG00000157064,NMNAT2,True,True,True,True
ENSG00000157077,ZFYVE9,True,True,True,True
ENSG00000157087,ATP2B2,True,False,False,True
ENSG00000157093,LYZL4,False,False,False,True
ENSG00000157103,SLC6A1,True,False,False,True
ENSG00000157106,SMG1,True,True,True,True
ENSG00000157107,FCHO2,True,True,True,True
ENSG00000157110,RBPMS,True,True,True,True
ENSG00000157111,TMEM171,True,True,True,True
ENSG00000157119,KLHL40,False,False,False,True
ENSG00000157131,C8A,False,False,False,True
ENSG00000157150,TIMP4,True,True,True,True
ENSG00000157152,SYN2,True,False,False,True
ENSG00000157168,NRG1,True,False,False,True
ENSG00000157181,ODR4,True,True,True,True
ENSG00000157184,CPT2,True,True,True,True
ENSG00000157191,NECAP2,True,True,True,True
ENSG00000157193,LRP8,True,True,True,True
ENSG00000157211,CDCP2,False,False,False,True
ENSG00000157212,PAXIP1,True,True,True,True
ENSG00000157214,STEAP2,False,False,False,True
ENSG00000157216,SSBP3,False,True,False,True
ENSG00000157219,HTR5A,False,False,False,True
ENSG00000157224,CLDN12,False,False,False,True
ENSG00000157227,MMP14,False,False,False,True
ENSG00000157240,FZD1,True,True,True,True
ENSG00000157259,GATAD1,True,True,True,True
ENSG00000157303,SUSD3,True,True,True,True
ENSG00000157306,ZFHX2-AS1,False,False,False,True
ENSG00000157315,TMED6,False,False,False,True
ENSG00000157322,CLEC18A,False,False,False,True
ENSG00000157326,DHRS4,True,True,True,True
ENSG00000157330,CFAP107,False,False,False,True
ENSG00000157335,CLEC18C,False,False,False,True
ENSG00000157343,ARMC12,False,True,False,True
ENSG00000157349,DDX19B,True,True,True,True
ENSG00000157350,ST3GAL2,True,True,True,True
ENSG00000157353,FCSK,True,True,True,True
ENSG00000157368,IL34,False,False,False,True
ENSG00000157379,DHRS1,True,True,True,True
ENSG00000157388,CACNA1D,False,False,False,True
ENSG00000157399,ARSL,False,True,False,True
ENSG00000157404,KIT,True,True,True,True
ENSG00000157423,HYDIN,True,False,False,True
ENSG00000157426,AASDH,True,True,True,True
ENSG00000157429,ZNF19,True,True,True,True
ENSG00000157445,CACNA2D3,True,False,False,True
ENSG00000157450,RNF111,False,False,False,True
ENSG00000157456,CCNB2,True,True,True,True
ENSG00000157470,FAM81A,True,False,False,True
ENSG00000157483,MYO1E,True,False,False,True
ENSG00000157500,APPL1,True,True,True,True
ENSG00000157502,PWWP3B,False,False,False,True
ENSG00000157510,AFAP1L1,True,False,False,True
ENSG00000157514,TSC22D3,True,True,True,True
ENSG00000157538,VPS26C,True,True,True,True
ENSG00000157540,DYRK1A,True,True,True,True
ENSG00000157542,KCNJ6,False,True,False,True
ENSG00000157551,KCNJ15,False,False,False,True
ENSG00000157554,ERG,True,True,True,True
ENSG00000157557,ETS2,True,True,True,True
ENSG00000157570,TSPAN18,True,True,True,True
ENSG00000157578,LCA5L,True,True,True,True
ENSG00000157593,SLC35B2,True,True,True,True
ENSG00000157600,TMEM164,True,True,True,True
ENSG00000157601,MX1,True,True,True,True
ENSG00000157613,CREB3L1,True,True,True,True
ENSG00000157617,C2CD2,True,True,True,True
ENSG00000157625,TAB3,False,False,False,True
ENSG00000157637,SLC38A10,True,True,True,True
ENSG00000157653,C9orf43,True,True,True,True
ENSG00000157654,PALM2AKAP2,True,True,True,True
ENSG00000157657,ZNF618,True,True,True,True
ENSG00000157680,DGKI,True,True,True,True
ENSG00000157693,TMEM268,True,True,True,True
ENSG00000157703,SVOPL,False,True,False,True
ENSG00000157734,SNX22,True,True,True,True
ENSG00000157741,UBN2,True,True,True,True
ENSG00000157764,BRAF,True,True,True,True
ENSG00000157765,SLC34A2,False,False,False,True
ENSG00000157766,ACAN,False,True,False,True
ENSG00000157778,PSMG3,True,True,True,True
ENSG00000157782,CABP1,True,True,True,True
ENSG00000157796,WDR19,True,True,True,True
ENSG00000157800,SLC37A3,True,False,False,True
ENSG00000157823,AP3S2,True,True,True,True
ENSG00000157827,FMNL2,True,True,True,True
ENSG00000157833,GAREM2,True,True,True,True
ENSG00000157837,SPPL3,True,True,True,True
ENSG00000157851,DPYSL5,True,True,True,True
ENSG00000157856,DRC1,False,False,False,True
ENSG00000157869,RAB28,True,True,True,True
ENSG00000157870,PRXL2B,True,True,True,True
ENSG00000157873,TNFRSF14,True,True,True,True
ENSG00000157881,PANK4,True,True,True,True
ENSG00000157884,CIB4,False,True,False,True
ENSG00000157890,MEGF11,True,True,True,True
ENSG00000157895,C12orf43,True,True,True,True
ENSG00000157911,PEX10,True,True,True,True
ENSG00000157916,RER1,True,True,True,True
ENSG00000157927,RADIL,False,True,False,True
ENSG00000157933,SKI,True,True,True,True
ENSG00000157954,WIPI2,True,True,True,True
ENSG00000157965,SSX8P,False,False,False,True
ENSG00000157978,LDLRAP1,True,True,True,True
ENSG00000157985,AGAP1,True,True,True,True
ENSG00000157992,KRTCAP3,False,True,False,True
ENSG00000157999,ANKRD61,False,False,False,True
ENSG00000158006,PAFAH2,True,True,True,True
ENSG00000158008,EXTL1,False,False,False,True
ENSG00000158014,SLC30A2,True,True,True,True
ENSG00000158019,BABAM2,True,True,True,True
ENSG00000158022,TRIM63,False,True,False,True
ENSG00000158023,CFAP251,True,False,False,True
ENSG00000158042,MRPL17,True,True,True,True
ENSG00000158050,DUSP2,True,False,False,True
ENSG00000158055,GRHL3,False,False,False,True
ENSG00000158062,UBXN11,True,True,True,True
ENSG00000158077,NLRP14,False,False,False,True
ENSG00000158079,PTPDC1,True,True,True,True
ENSG00000158089,GALNT14,False,True,False,True
ENSG00000158092,NCK1,True,True,True,True
ENSG00000158104,HPD,False,False,False,True
ENSG00000158106,RHPN1,True,True,True,True
ENSG00000158109,TPRG1L,True,True,True,True
ENSG00000158113,LRRC43,True,True,True,True
ENSG00000158122,PRXL2C,True,True,True,True
ENSG00000158125,XDH,False,False,False,True
ENSG00000158156,XKR8,True,True,True,True
ENSG00000158158,CNNM4,True,True,True,True
ENSG00000158161,EYA3,True,True,True,True
ENSG00000158163,DZIP1L,True,True,True,True
ENSG00000158164,TMSB15A,False,True,False,True
ENSG00000158169,FANCC,True,True,True,True
ENSG00000158186,MRAS,True,True,True,True
ENSG00000158195,WASF2,True,True,True,True
ENSG00000158201,ABHD3,True,True,True,True
ENSG00000158220,ESYT3,True,False,False,True
ENSG00000158234,FAIM,True,True,True,True
ENSG00000158246,TENT5B,True,True,True,True
ENSG00000158258,CLSTN2,True,True,True,True
ENSG00000158270,COLEC12,True,True,True,True
ENSG00000158286,RNF207,True,True,True,True
ENSG00000158290,CUL4B,True,True,True,True
ENSG00000158292,GPR153,True,True,True,True
ENSG00000158296,SLC13A3,True,True,True,True
ENSG00000158301,GPRASP2,False,True,False,True
ENSG00000158315,RHBDL2,False,False,False,True
ENSG00000158321,AUTS2,True,True,True,True
ENSG00000158352,SHROOM4,False,False,False,True
ENSG00000158373,H2BC5,True,True,True,True
ENSG00000158402,CDC25C,True,True,True,True
ENSG00000158406,H4C8,True,True,True,True
ENSG00000158411,MITD1,True,True,True,True
ENSG00000158417,EIF5B,True,True,True,True
ENSG00000158423,RIBC1,True,True,True,True
ENSG00000158427,TMSB15B,True,False,False,True
ENSG00000158428,CATIP,False,False,False,True
ENSG00000158435,CNOT11,True,True,True,True
ENSG00000158445,KCNB1,True,True,True,True
ENSG00000158457,TSPAN33,True,True,True,True
ENSG00000158458,NRG2,True,True,True,True
ENSG00000158467,AHCYL2,True,True,True,True
ENSG00000158470,B4GALT5,True,True,True,True
ENSG00000158473,CD1D,True,True,True,True
ENSG00000158477,CD1A,False,False,False,True
ENSG00000158480,SPATA2,True,True,True,True
ENSG00000158481,CD1C,False,False,False,True
ENSG00000158482,SNX29P1,False,False,False,True
ENSG00000158483,FAM86C1P,True,True,True,True
ENSG00000158485,CD1B,False,False,False,True
ENSG00000158486,DNAH3,True,True,True,True
ENSG00000158488,CD1E,False,False,False,True
ENSG00000158497,HMHB1,True,False,False,True
ENSG00000158516,CPA2,False,True,False,True
ENSG00000158517,NCF1,True,False,False,True
ENSG00000158525,CPA5,False,False,False,True
ENSG00000158526,TSR2,True,True,True,True
ENSG00000158528,PPP1R9A,True,False,False,True
ENSG00000158545,ZC3H18,True,True,True,True
ENSG00000158552,ZFAND2B,False,False,False,True
ENSG00000158553,POM121L2,True,False,False,True
ENSG00000158555,GDPD5,True,True,True,True
ENSG00000158560,DYNC1I1,True,True,True,True
ENSG00000158571,PFKFB1,True,True,True,True
ENSG00000158578,ALAS2,False,True,False,True
ENSG00000158604,TMED4,True,True,True,True
ENSG00000158615,PPP1R15B,True,True,True,True
ENSG00000158623,COPG2,True,True,True,True
ENSG00000158636,EMSY,True,True,True,True
ENSG00000158639,PAGE5,False,True,False,True
